game_type,option1,text1,answer,know_more,num1,difficulty,operation,option2,option4,hint,image_url,num2,option3,topic
pattern-planet,13,1 4 7 10 ?,13,Patterns follow a rule!,,Easy,,11,12,Add 3 each time,,,10
pattern-planet,21,5 9 13 17 ?,21,Patterns follow a rule!,,Easy,,18,22,Add 4 each time,,,19
pattern-planet,34,18 22 26 30 ?,34,Patterns follow a rule!,,Easy,,37,35,Add 4 each time,,,32
measurement-mission,20,How many 500ml bottles fill a 5 liter jug?,10,Measure carefully!,,Medium,capacity,10,7,1 Liter = 2 x 500ml,,,5
measurement-mission,12,How many hours is 180 minutes?,3,Measure carefully!,,Medium,time,3,18,60 minutes = 1 hour,,,6
measurement-mission,500,How many meters in 1000 centimeters?,10,Measure carefully!,,Medium,length,100,10,100 cm = 1 m,,,10000
measurement-mission,2000,How many grams in 2 kilograms?,2000,Measure carefully!,,Medium,weight,20,200,1 kg = 1000 g,,,1000
measurement-mission,Equal,Is 30 minutes more than an hour?,No,Measure carefully!,,Medium,time,Yes,Maybe,60 minutes = 1 hour,,,No
measurement-mission,400,How many grams in 4 kilograms?,4000,Measure carefully!,,Medium,weight,40,4000,1 kg = 1000 g,,,2000
measurement-mission,10,How many 500ml bottles fill a 5 liter jug?,10,Measure carefully!,,Medium,capacity,5,7,1 Liter = 2 x 500ml,,,20
measurement-mission,6,How many 500ml bottles fill a 3 liter jug?,6,Measure carefully!,,Medium,capacity,12,5,1 Liter = 2 x 500ml,,,3
measurement-mission,1000,How many grams in 2 kilograms?,2000,Measure carefully!,,Medium,weight,200,20,1 kg = 1000 g,,,2000
measurement-mission,16,How many 500ml bottles fill a 4 liter jug?,8,Measure carefully!,,Medium,capacity,8,4,1 Liter = 2 x 500ml,,,6
measurement-mission,25,How many meters in 250 centimeters?,2.5,Measure carefully!,,Medium,length,125,2.5,100 cm = 1 m,,,2500
measurement-mission,8,How many hours is 120 minutes?,2,Measure carefully!,,Medium,time,12,2,60 minutes = 1 hour,,,4
measurement-mission,No,Is 30 minutes more than an hour?,No,Measure carefully!,,Medium,time,Maybe,Yes,60 minutes = 1 hour,,,Equal
measurement-mission,12,How many hours is 120 minutes?,2,Measure carefully!,,Medium,time,2,4,60 minutes = 1 hour,,,8
measurement-mission,200,How many grams in 2 kilograms?,2000,Measure carefully!,,Medium,weight,20,1000,1 kg = 1000 g,,,2000
measurement-mission,1500,How many grams in 3 kilograms?,3000,Measure carefully!,,Medium,weight,30,300,1 kg = 1000 g,,,3000
measurement-mission,100,How many meters in 200 centimeters?,2,Measure carefully!,,Medium,length,2000,20,100 cm = 1 m,,,2
measurement-mission,250,How many meters in 500 centimeters?,5,Measure carefully!,,Medium,length,5000,5,100 cm = 1 m,,,50
measurement-mission,6,How many hours is 180 minutes?,3,Measure carefully!,,Medium,time,12,18,60 minutes = 1 hour,,,3
measurement-mission,10000,How many meters in 1000 centimeters?,10,Measure carefully!,,Medium,length,500,100,100 cm = 1 m,,,10
measurement-mission,Maybe,Is 30 minutes more than an hour?,No,Measure carefully!,,Medium,time,No,Yes,60 minutes = 1 hour,,,Equal
measurement-mission,4000,How many grams in 4 kilograms?,4000,Measure carefully!,,Medium,weight,2000,40,1 kg = 1000 g,,,400
measurement-mission,18,How many hours is 180 minutes?,3,Measure carefully!,,Medium,time,12,3,60 minutes = 1 hour,,,6
measurement-mission,4,How many hours is 120 minutes?,2,Measure carefully!,,Medium,time,2,12,60 minutes = 1 hour,,,8
measurement-mission,2,How many hours is 120 minutes?,2,Measure carefully!,,Medium,time,8,4,60 minutes = 1 hour,,,12
measurement-mission,1.5,How many meters in 150 centimeters?,1.5,Measure carefully!,,Medium,length,75,15,100 cm = 1 m,,,1500
measurement-mission,3,How many 500ml bottles fill a 3 liter jug?,6,Measure carefully!,,Medium,capacity,12,5,1 Liter = 2 x 500ml,,,6
measurement-mission,250,How many meters in 500 centimeters?,5,Measure carefully!,,Medium,length,5000,50,100 cm = 1 m,,,5
measurement-mission,20,How many 500ml bottles fill a 5 liter jug?,10,Measure carefully!,,Medium,capacity,7,10,1 Liter = 2 x 500ml,,,5
measurement-mission,300,How many grams in 3 kilograms?,3000,Measure carefully!,,Medium,weight,3000,1500,1 kg = 1000 g,,,30
measurement-mission,4,How many 500ml bottles fill a 2 liter jug?,4,Measure carefully!,,Medium,capacity,2,8,1 Liter = 2 x 500ml,,,4
measurement-mission,1.5,How many meters in 150 centimeters?,1.5,Measure carefully!,,Medium,length,75,15,100 cm = 1 m,,,1500
measurement-mission,20,How many meters in 200 centimeters?,2,Measure carefully!,,Medium,length,2,100,100 cm = 1 m,,,2000
measurement-mission,Yes,Is 30 minutes more than an hour?,No,Measure carefully!,,Medium,time,Maybe,No,60 minutes = 1 hour,,,Equal
measurement-mission,8,How many 500ml bottles fill a 2 liter jug?,4,Measure carefully!,,Medium,capacity,2,4,1 Liter = 2 x 500ml,,,4
measurement-mission,1000,How many grams in 1 kilograms?,1000,Measure carefully!,,Medium,weight,10,500,1 kg = 1000 g,,,100
measurement-mission,Yes,Is 30 minutes more than an hour?,No,Measure carefully!,,Medium,time,No,Equal,60 minutes = 1 hour,,,Maybe
measurement-mission,4,How many 500ml bottles fill a 4 liter jug?,8,Measure carefully!,,Medium,capacity,8,6,1 Liter = 2 x 500ml,,,16
measurement-mission,1500,How many grams in 3 kilograms?,3000,Measure carefully!,,Medium,weight,3000,300,1 kg = 1000 g,,,30
measurement-mission,12,How many 500ml bottles fill a 3 liter jug?,6,Measure carefully!,,Medium,capacity,3,6,1 Liter = 2 x 500ml,,,5
measurement-mission,2500,How many meters in 250 centimeters?,2.5,Measure carefully!,,Medium,length,2.5,125,100 cm = 1 m,,,25
measurement-mission,1,How many hours is 60 minutes?,1,Measure carefully!,,Medium,time,6,2,60 minutes = 1 hour,,,4
measurement-mission,50,How many grams in 5 kilograms?,5000,Measure carefully!,,Medium,weight,2500,500,1 kg = 1000 g,,,5000
measurement-mission,Maybe,Is 30 minutes more than an hour?,No,Measure carefully!,,Medium,time,No,Equal,60 minutes = 1 hour,,,Yes
measurement-mission,5,How many meters in 500 centimeters?,5,Measure carefully!,,Medium,length,250,50,100 cm = 1 m,,,5000
measurement-mission,15,How many meters in 150 centimeters?,1.5,Measure carefully!,,Medium,length,75,1500,100 cm = 1 m,,,1.5
measurement-mission,10000,How many meters in 1000 centimeters?,10,Measure carefully!,,Medium,length,500,10,100 cm = 1 m,,,100
measurement-mission,6,How many 500ml bottles fill a 4 liter jug?,8,Measure carefully!,,Medium,capacity,16,8,1 Liter = 2 x 500ml,,,4
measurement-mission,8,How many 500ml bottles fill a 2 liter jug?,4,Measure carefully!,,Medium,capacity,4,2,1 Liter = 2 x 500ml,,,4
measurement-mission,2,How many meters in 200 centimeters?,2,Measure carefully!,,Medium,length,2000,100,100 cm = 1 m,,,20fraction-frenzy,1/8,What fraction is shaded?,1/5,The numerator (top) is 1 and denominator (bottom) is 5.,1,Medium,identify,3/9,1/5,Count the shaded parts vs total parts.,dynamic:fraction:1:5,5,5/8,Fraction
fraction-frenzy,3/10,What fraction is shaded?,1/5,The numerator (top) is 1 and denominator (bottom) is 5.,1,Medium,identify,5/10,4/9,Count the shaded parts vs total parts.,dynamic:fraction:1:5,5,1/5,Fraction
fraction-frenzy,3/5,What fraction is shaded?,3/8,The numerator (top) is 3 and denominator (bottom) is 8.,3,Medium,identify,4/8,3/8,Count the shaded parts vs total parts.,dynamic:fraction:3:8,8,2/9,Fraction
fraction-frenzy,1/2,What fraction is shaded?,1/2,The numerator (top) is 1 and denominator (bottom) is 2.,1,Easy,identify,2/9,1/10,Count the shaded parts vs total parts.,dynamic:fraction:1:2,2,3/10,Fraction
fraction-frenzy,6/9,What fraction is shaded?,1/2,The numerator (top) is 1 and denominator (bottom) is 2.,1,Easy,identify,1/8,1/2,Count the shaded parts vs total parts.,dynamic:fraction:1:2,2,3/4,Fraction
fraction-frenzy,3/6,What fraction is shaded?,3/6,The numerator (top) is 3 and denominator (bottom) is 6.,3,Medium,identify,9/10,2/10,Count the shaded parts vs total parts.,dynamic:fraction:3:6,6,1/9,Fraction
fraction-frenzy,2/3,What fraction is shaded?,2/3,The numerator (top) is 2 and denominator (bottom) is 3.,2,Easy,identify,5/10,3/10,Count the shaded parts vs total parts.,dynamic:fraction:2:3,3,4/8,Fraction
fraction-frenzy,1/2,What fraction is shaded?,1/2,The numerator (top) is 1 and denominator (bottom) is 2.,1,Easy,identify,9/10,4/6,Count the shaded parts vs total parts.,dynamic:fraction:1:2,2,2/10,Fraction
fraction-frenzy,1/10,What fraction is shaded?,1/10,The numerator (top) is 1 and denominator (bottom) is 10.,1,Medium,identify,1/2,3/5,Count the shaded parts vs total parts.,dynamic:fraction:1:10,10,5/10,Fraction
fraction-frenzy,2/9,What fraction is shaded?,1/3,The numerator (top) is 1 and denominator (bottom) is 3.,1,Easy,identify,3/6,1/3,Count the shaded parts vs total parts.,dynamic:fraction:1:3,3,5/9,Fraction
fraction-frenzy,1/4,What fraction is shaded?,1/2,The numerator (top) is 1 and denominator (bottom) is 2.,1,Easy,identify,7/8,8/10,Count the shaded parts vs total parts.,dynamic:fraction:1:2,2,1/2,Fraction
fraction-frenzy,2/3,What fraction is shaded?,2/3,The numerator (top) is 2 and denominator (bottom) is 3.,2,Easy,identify,1/8,5/6,Count the shaded parts vs total parts.,dynamic:fraction:2:3,3,2/6,Fraction
fraction-frenzy,3/6,What fraction is shaded?,1/4,The numerator (top) is 1 and denominator (bottom) is 4.,1,Easy,identify,7/9,1/4,Count the shaded parts vs total parts.,dynamic:fraction:1:4,4,5/10,Fraction
fraction-frenzy,3/6,What fraction is shaded?,4/10,The numerator (top) is 4 and denominator (bottom) is 10.,4,Medium,identify,8/10,2/7,Count the shaded parts vs total parts.,dynamic:fraction:4:10,10,4/10,Fraction
fraction-frenzy,4/9,What fraction is shaded?,2/4,The numerator (top) is 2 and denominator (bottom) is 4.,2,Easy,identify,2/4,1/4,Count the shaded parts vs total parts.,dynamic:fraction:2:4,4,7/9,Fraction
fraction-frenzy,3/6,What fraction is shaded?,1/6,The numerator (top) is 1 and denominator (bottom) is 6.,1,Medium,identify,6/7,1/6,Count the shaded parts vs total parts.,dynamic:fraction:1:6,6,5/6,Fraction
fraction-frenzy,6/7,What fraction is shaded?,1/8,The numerator (top) is 1 and denominator (bottom) is 8.,1,Medium,identify,1/8,3/8,Count the shaded parts vs total parts.,dynamic:fraction:1:8,8,3/10,Fraction
fraction-frenzy,4/6,What fraction is shaded?,1/2,The numerator (top) is 1 and denominator (bottom) is 2.,1,Easy,identify,4/5,7/9,Count the shaded parts vs total parts.,dynamic:fraction:1:2,2,1/2,Fraction
fraction-frenzy,3/9,What fraction is shaded?,5/8,The numerator (top) is 5 and denominator (bottom) is 8.,5,Medium,identify,5/8,8/9,Count the shaded parts vs total parts.,dynamic:fraction:5:8,8,9/10,Fraction
fraction-frenzy,1/10,What fraction is shaded?,2/3,The numerator (top) is 2 and denominator (bottom) is 3.,2,Easy,identify,5/7,1/9,Count the shaded parts vs total parts.,dynamic:fraction:2:3,3,2/3,Fraction
fraction-frenzy,?,Compare the fractions,>,5/8 is bigger than 1/8,5/8,Medium,compare,=,<,Which pie has more shaded area?,dynamic:compare:5:8:1:8,1/8,>,Fraction
fraction-frenzy,?,Compare the fractions,=,1/2 is equal to 3/6,1/2,Medium,compare,=,>,Which pie has more shaded area?,dynamic:compare:1:2:3:6,3/6,<,Fraction
fraction-frenzy,<,Compare the fractions,<,1/3 is smaller than 3/6,1/3,Medium,compare,=,>,Which pie has more shaded area?,dynamic:compare:1:3:3:6,3/6,?,Fraction
fraction-frenzy,>,Compare the fractions,>,1/2 is bigger than 2/8,1/2,Medium,compare,=,?,Which pie has more shaded area?,dynamic:compare:1:2:2:8,2/8,<,Fraction
fraction-frenzy,<,Compare the fractions,<,1/4 is smaller than 4/8,1/4,Medium,compare,>,=,Which pie has more shaded area?,dynamic:compare:1:4:4:8,4/8,?,Fraction
fraction-frenzy,<,Compare the fractions,<,1/3 is smaller than 6/8,1/3,Medium,compare,?,=,Which pie has more shaded area?,dynamic:compare:1:3:6:8,6/8,>,Fraction
fraction-frenzy,=,Compare the fractions,>,2/4 is bigger than 2/8,2/4,Medium,compare,<,>,Which pie has more shaded area?,dynamic:compare:2:4:2:8,2/8,?,Fraction
fraction-frenzy,?,Compare the fractions,=,4/6 is equal to 2/3,4/6,Medium,compare,<,=,Which pie has more shaded area?,dynamic:compare:4:6:2:3,2/3,>,Fraction
fraction-frenzy,?,Compare the fractions,<,3/8 is smaller than 2/3,3/8,Medium,compare,<,=,Which pie has more shaded area?,dynamic:compare:3:8:2:3,2/3,>,Fraction
fraction-frenzy,=,Compare the fractions,<,1/2 is smaller than 5/8,1/2,Medium,compare,?,>,Which pie has more shaded area?,dynamic:compare:1:2:5:8,5/8,<,Fraction
fraction-frenzy,<,Compare the fractions,<,1/2 is smaller than 3/4,1/2,Medium,compare,?,>,Which pie has more shaded area?,dynamic:compare:1:2:3:4,3/4,=,Fraction
fraction-frenzy,=,Compare the fractions,>,7/8 is bigger than 4/6,7/8,Medium,compare,>,<,Which pie has more shaded area?,dynamic:compare:7:8:4:6,4/6,?,Fraction
fraction-frenzy,=,Compare the fractions,=,2/4 is equal to 1/2,2/4,Medium,compare,?,<,Which pie has more shaded area?,dynamic:compare:2:4:1:2,1/2,>,Fraction
fraction-frenzy,?,Compare the fractions,<,1/3 is smaller than 3/4,1/3,Medium,compare,=,<,Which pie has more shaded area?,dynamic:compare:1:3:3:4,3/4,>,Fraction
fraction-frenzy,?,Compare the fractions,<,1/4 is smaller than 1/2,1/4,Medium,compare,<,=,Which pie has more shaded area?,dynamic:compare:1:4:1:2,1/2,>,Fraction
fraction-frenzy,>,Compare the fractions,<,1/4 is smaller than 2/3,1/4,Medium,compare,?,=,Which pie has more shaded area?,dynamic:compare:1:4:2:3,2/3,<,Fraction
fraction-frenzy,?,Compare the fractions,=,1/6 is equal to 1/6,1/6,Medium,compare,<,>,Which pie has more shaded area?,dynamic:compare:1:6:1:6,1/6,=,Fraction
fraction-frenzy,>,Compare the fractions,<,1/2 is smaller than 3/4,1/2,Medium,compare,<,=,Which pie has more shaded area?,dynamic:compare:1:2:3:4,3/4,?,Fraction
fraction-frenzy,=,Compare the fractions,<,3/8 is smaller than 2/3,3/8,Medium,compare,<,>,Which pie has more shaded area?,dynamic:compare:3:8:2:3,2/3,?,Fraction
fraction-frenzy,>,Compare the fractions,>,1/2 is bigger than 2/8,1/2,Medium,compare,=,?,Which pie has more shaded area?,dynamic:compare:1:2:2:8,2/8,<,Fraction
fraction-frenzy,7/10,Add the fractions: 1/5 + 2/5,3/5,"When denominators are same, just add numerators.",1/5,Medium,add,3/5,2/3,Add the top numbers.,dynamic:add:1:5:2:5,2/5,1/5,Fraction
fraction-frenzy,3/4,Add the fractions: 2/5 + 1/5,3/5,"When denominators are same, just add numerators.",2/5,Medium,add,3/5,6/7,Add the top numbers.,dynamic:add:2:5:1:5,1/5,3/9,Fraction
fraction-frenzy,1/6,Add the fractions: 2/4 + 2/4,4/4,"When denominators are same, just add numerators.",2/4,Medium,add,2/4,4/6,Add the top numbers.,dynamic:add:2:4:2:4,2/4,4/4,Fraction
fraction-frenzy,6/6,Add the fractions: 3/6 + 3/6,6/6,"When denominators are same, just add numerators.",3/6,Medium,add,2/9,2/3,Add the top numbers.,dynamic:add:3:6:3:6,3/6,1/4,Fraction
fraction-frenzy,5/9,Add the fractions: 3/5 + 1/5,4/5,"When denominators are same, just add numerators.",3/5,Medium,add,5/6,1/8,Add the top numbers.,dynamic:add:3:5:1:5,1/5,4/5,Fraction
fraction-frenzy,6/10,Add the fractions: 3/8 + 4/8,7/8,"When denominators are same, just add numerators.",3/8,Medium,add,4/7,3/8,Add the top numbers.,dynamic:add:3:8:4:8,4/8,7/8,Fraction
fraction-frenzy,2/4,Add the fractions: 5/8 + 1/8,6/8,"When denominators are same, just add numerators.",5/8,Medium,add,9/10,6/9,Add the top numbers.,dynamic:add:5:8:1:8,1/8,6/8,Fraction
fraction-frenzy,4/6,Add the fractions: 4/6 + 1/6,5/6,"When denominators are same, just add numerators.",4/6,Medium,add,2/7,3/4,Add the top numbers.,dynamic:add:4:6:1:6,1/6,5/6,Fraction
fraction-frenzy,4/8,Add the fractions: 2/5 + 1/5,3/5,"When denominators are same, just add numerators.",2/5,Medium,add,3/9,3/10,Add the top numbers.,dynamic:add:2:5:1:5,1/5,3/5,Fraction
fraction-frenzy,8/10,Add the fractions: 2/6 + 2/6,4/6,"When denominators are same, just add numerators.",2/6,Medium,add,4/6,3/6,Add the top numbers.,dynamic:add:2:6:2:6,2/6,1/8,Fraction
fraction-frenzy,3/4,Add the fractions: 1/4 + 2/4,3/4,"When denominators are same, just add numerators.",1/4,Medium,add,7/9,1/6,Add the top numbers.,dynamic:add:1:4:2:4,2/4,6/9,Fraction
fraction-frenzy,1/9,Add the fractions: 3/6 + 3/6,6/6,"When denominators are same, just add numerators.",3/6,Medium,add,3/9,6/6,Add the top numbers.,dynamic:add:3:6:3:6,3/6,1/5,Fraction
fraction-frenzy,1/5,Add the fractions: 6/8 + 2/8,8/8,"When denominators are same, just add numerators.",6/8,Medium,add,3/5,2/6,Add the top numbers.,dynamic:add:6:8:2:8,2/8,8/8,Fraction
fraction-frenzy,1/5,Add the fractions: 4/6 + 1/6,5/6,"When denominators are same, just add numerators.",4/6,Medium,add,8/10,5/6,Add the top numbers.,dynamic:add:4:6:1:6,1/6,2/10,Fraction
fraction-frenzy,9/10,Add the fractions: 2/6 + 1/6,3/6,"When denominators are same, just add numerators.",2/6,Medium,add,3/4,3/6,Add the top numbers.,dynamic:add:2:6:1:6,1/6,1/6,Fraction
fraction-frenzy,8/10,Simplify 2/4,1/2,Divide top and bottom by 2.,2/4,Hard,equivalent,1/2,2/7,What divides both 2 and 4?,,,4/8,Fraction
fraction-frenzy,4/5,Simplify 12/15,4/5,Divide top and bottom by 3.,12/15,Hard,equivalent,6/8,3/7,What divides both 12 and 15?,,,4/9,Fraction
fraction-frenzy,1/3,Simplify 12/20,3/5,Divide top and bottom by 4.,12/20,Hard,equivalent,3/5,4/10,What divides both 12 and 20?,,,1/4,Fraction
fraction-frenzy,3/4,Simplify 12/16,3/4,Divide top and bottom by 4.,12/16,Hard,equivalent,2/5,2/9,What divides both 12 and 16?,,,1/2,Fraction
fraction-frenzy,2/3,Simplify 8/12,2/3,Divide top and bottom by 4.,8/12,Hard,equivalent,2/10,3/7,What divides both 8 and 12?,,,4/9,Fraction
fraction-frenzy,2/9,Simplify 12/15,4/5,Divide top and bottom by 3.,12/15,Hard,equivalent,4/5,1/5,What divides both 12 and 15?,,,1/2,Fraction
fraction-frenzy,5/7,Simplify 9/15,3/5,Divide top and bottom by 3.,9/15,Hard,equivalent,6/10,3/5,What divides both 9 and 15?,,,8/10,Fraction
fraction-frenzy,2/6,Simplify 12/15,4/5,Divide top and bottom by 3.,12/15,Hard,equivalent,4/5,4/7,What divides both 12 and 15?,,,1/6,Fraction
fraction-frenzy,2/3,Simplify 4/20,1/5,Divide top and bottom by 4.,4/20,Hard,equivalent,6/9,1/5,What divides both 4 and 20?,,,5/8,Fraction
fraction-frenzy,2/5,Simplify 2/10,1/5,Divide top and bottom by 2.,2/10,Hard,equivalent,2/4,9/10,What divides both 2 and 10?,,,1/5,Fraction
fraction-frenzy,2/4,Simplify 6/12,2/4,Divide top and bottom by 3.,6/12,Hard,equivalent,3/5,7/8,What divides both 6 and 12?,,,9/10,Fraction
fraction-frenzy,1/5,Simplify 3/15,1/5,Divide top and bottom by 3.,3/15,Hard,equivalent,8/9,3/4,What divides both 3 and 15?,,,4/10,Fraction
fraction-frenzy,1/3,Simplify 4/12,1/3,Divide top and bottom by 4.,4/12,Hard,equivalent,6/7,4/5,What divides both 4 and 12?,,,7/10,Fraction
fraction-frenzy,5/9,Simplify 12/15,4/5,Divide top and bottom by 3.,12/15,Hard,equivalent,2/5,4/5,What divides both 12 and 15?,,,4/7,Fraction
fraction-frenzy,1/2,Simplify 12/20,3/5,Divide top and bottom by 4.,12/20,Hard,equivalent,3/5,1/9,What divides both 12 and 20?,,,8/9,Fraction
fraction-frenzy,5/10,Simplify 8/12,2/3,Divide top and bottom by 4.,8/12,Hard,equivalent,4/7,2/10,What divides both 8 and 12?,,,2/3,Fraction
fraction-frenzy,1/2,Simplify 2/4,1/2,Divide top and bottom by 2.,2/4,Hard,equivalent,4/10,7/9,What divides both 2 and 4?,,,8/9,Fraction
fraction-frenzy,2/9,Simplify 12/16,3/4,Divide top and bottom by 4.,12/16,Hard,equivalent,7/9,3/4,What divides both 12 and 16?,,,6/8,Fraction
fraction-frenzy,4/5,Simplify 16/20,4/5,Divide top and bottom by 4.,16/20,Hard,equivalent,3/5,5/7,What divides both 16 and 20?,,,2/5,Fraction
fraction-frenzy,2/10,Simplify 6/8,3/4,Divide top and bottom by 2.,6/8,Hard,equivalent,5/8,2/8,What divides both 6 and 8?,,,3/4,Fraction
